Material_ID,Material_Description,Category,Unit_Price,Stock_Quantity,Vendor_Code,Last_Updated,Active_Status
1333,Product_1333,Merchandise,413.59,697,V005,2025-01-17 11:05:32.731456,N
1334,Product_1334,Raw Material,89.34,93,V003,2025-01-16 11:05:32.731458,Y
1335,Product_1335,Alcohol,250.55,892,V001,2025-01-15 11:05:32.731460,Y
1336,Product_1336,Raw Material,442.71,55,V004,2025-01-14 11:05:32.731462,N
1337,Product_1337,Merchandise,258.37,644,V004,2025-01-13 11:05:32.731464,Y
1338,Product_1338,Raw Material,495.64,696,V001,2025-01-12 11:05:32.731466,N
1339,Product_1339,Beverages,187.19,743,V004,2025-01-11 11:05:32.731468,
1340,Product_1340,Merchandise,472.55,361,V003,2025-01-10 11:05:32.731470,N
1341,Product_1341,Snacks,483.94,94,V002,2025-01-09 11:05:32.731472,N
1342,Product_1342,Alcohol,350.69,742,V003,2025-01-08 11:05:32.731474,
1343,Product_1343,Merchandise,474.67,713,V004,2025-01-07 11:05:32.731476,N
1344,Product_1344,Merchandise,288.58,888,V004,2025-01-06 11:05:32.731480,N
1345,Product_1345,Raw Material,29.69,571,V002,2025-01-05 11:05:32.731482,N
1346,Product_1346,Merchandise,282.69,210,V001,2025-01-04 11:05:32.731484,
1347,Product_1347,Raw Material,439.56,-9,V001,2025-01-03 11:05:32.731486,N
1348,Product_1348,Raw Material,431.03,600,V001,2025-01-02 11:05:32.731488,N
1349,Product_1349,Raw Material,239.23,327,V005,2025-01-01 11:05:32.731490,N
1350,Product_1350,Snacks,25.04,92,V001,2024-12-31 11:05:32.731492,Y
1351,Product_1351,Alcohol,409.06,405,V001,2024-12-30 11:05:32.731494,Y
1352,Product_1352,Raw Material,363.88,299,V002,2024-12-29 11:05:32.731496,Y
1353,Product_1353,Alcohol,400.04,519,V004,2024-12-28 11:05:32.731499,
1354,Product_1354,Alcohol,33.53,332,V002,2024-12-27 11:05:32.731501,
1355,Product_1355,Snacks,135.81,787,V001,2024-12-26 11:05:32.731503,N
1356,Product_1356,Snacks,187.62,159,V002,2024-12-25 11:05:32.731505,Y
1357,Product_1357,Snacks,429.03,210,V004,2024-12-24 11:05:32.731507,Y
1358,Product_1358,Raw Material,118.78,99,V002,2024-12-23 11:05:32.731509,N
1359,Product_1359,Beverages,22.6,171,V005,2024-12-22 11:05:32.731511,Y
1360,Product_1360,Merchandise,153.95,979,V004,2024-12-21 11:05:32.731513,Y
1361,Product_1361,Alcohol,274.43,217,V001,2024-12-20 11:05:32.731515,N
1362,Product_1362,Merchandise,80.17,504,V003,2024-12-19 11:05:32.731517,N
1363,Product_1363,Merchandise,130.26,892,V005,2024-12-18 11:05:32.731519,Y
1364,Product_1364,Snacks,113.31,508,V002,2024-12-17 11:05:32.731521,
1365,Product_1365,Merchandise,170.08,315,V002,2024-12-16 11:05:32.731523,N
1366,Product_1366,Snacks,319.64,202,V001,2024-12-15 11:05:32.731525,
1367,Product_1367,Raw Material,385.41,812,V002,2024-12-14 11:05:32.731527,Y
1368,Product_1368,Snacks,379.34,785,V001,2024-12-13 11:05:32.731529,Y
1369,Product_1369,Merchandise,182.05,597,V003,2024-12-12 11:05:32.731531,
1370,Product_1370,Beverages,29.38,90,V002,2024-12-11 11:05:32.731533,Y
1371,Product_1371,Alcohol,439.21,138,V004,2024-12-10 11:05:32.731535,
1372,Product_1372,Raw Material,290.81,406,V004,2024-12-09 11:05:32.731537,N
1373,Product_1373,Raw Material,76.53,125,V001,2024-12-08 11:05:32.731539,
1374,Product_1374,Beverages,284.35,542,V005,2024-12-07 11:05:32.731541,Y
1375,Product_1375,Snacks,111.57,294,V004,2024-12-06 11:05:32.731543,
1376,Product_1376,Merchandise,33.26,745,V003,2024-12-05 11:05:32.731545,Y
1377,Product_1377,Beverages,408.37,475,V005,2024-12-04 11:05:32.731547,Y
1378,Product_1378,Beverages,92.94,999,V004,2024-12-03 11:05:32.731549,
1379,Product_1379,Snacks,389.98,845,V004,2024-12-02 11:05:32.731551,
1380,Product_1380,Snacks,398.74,649,V003,2024-12-01 11:05:32.731553,
1381,Product_1381,Beverages,48.92,374,V005,2024-11-30 11:05:32.731555,Y
1382,Product_1382,Beverages,17.6,876,V004,2024-11-29 11:05:32.731557,
1383,Product_1383,Beverages,100.25,516,V005,2024-11-28 11:05:32.731559,N
1384,Product_1384,Beverages,79.76,363,V001,2024-11-27 11:05:32.731561,N
1385,Product_1385,Beverages,115.36,78,V004,2024-11-26 11:05:32.731563,Y
1386,Product_1386,Raw Material,22.35,850,V005,2024-11-25 11:05:32.731565,Y
1387,Product_1387,Alcohol,410.45,401,V005,2024-11-24 11:05:32.731567,Y
1388,Product_1388,Raw Material,447.46,587,V004,2024-11-23 11:05:32.731569,Y
1389,Product_1389,Snacks,489.27,101,V005,2024-11-22 11:05:32.731570,
1390,Product_1390,Merchandise,453.49,386,V001,2024-11-21 11:05:32.731572,Y
1391,Product_1391,Alcohol,387.46,90,V003,2024-11-20 11:05:32.731574,Y
1392,Product_1392,Merchandise,240.56,766,V005,2024-11-19 11:05:32.731576,N
1393,Product_1393,Merchandise,10.97,397,V005,2024-11-18 11:05:32.731578,N
1394,Product_1394,Snacks,17.67,227,V004,2024-11-17 11:05:32.731580,Y
1395,Product_1395,Snacks,308.57,848,V005,2024-11-16 11:05:32.731582,N
1396,Product_1396,Alcohol,119.38,556,V005,2024-11-15 11:05:32.731584,N
1397,Product_1397,Snacks,331.16,53,V001,2024-11-14 11:05:32.731586,
1398,Product_1398,Merchandise,407.58,470,V004,2024-11-13 11:05:32.731588,N
1399,Product_1399,Raw Material,184.96,531,V004,2024-11-12 11:05:32.731590,Y
1400,Product_1400,Beverages,289.29,370,V003,2024-11-11 11:05:32.731592,
1401,Product_1401,Alcohol,110.12,936,V005,2024-11-10 11:05:32.731594,Y
1402,Product_1402,Merchandise,296.61,658,V003,2024-11-09 11:05:32.731596,
1403,Product_1403,Beverages,311.06,548,V001,2024-11-08 11:05:32.731598,
1404,Product_1404,Snacks,312.56,157,V001,2024-11-07 11:05:32.731600,
1405,Product_1405,Raw Material,284.45,631,V002,2024-11-06 11:05:32.731602,
1406,Product_1406,Merchandise,194.65,256,V004,2024-11-05 11:05:32.731604,Y
1407,Product_1407,Alcohol,107.57,81,V005,2024-11-04 11:05:32.731606,Y
1408,Product_1408,Merchandise,66.67,624,V005,2024-11-03 11:05:32.731608,Y
1409,Product_1409,Beverages,488.02,996,V003,2024-11-02 11:05:32.731610,
1410,Product_1410,Merchandise,58.35,774,V002,2024-11-01 11:05:32.731612,N
1411,Product_1411,Raw Material,246.73,694,V005,2024-10-31 11:05:32.731614,
1412,Product_1412,Raw Material,122.37,778,V003,2024-10-30 11:05:32.731616,Y
1413,Product_1413,Beverages,441.77,364,V002,2024-10-29 11:05:32.731618,
1414,Product_1414,Raw Material,318.3,387,V003,2024-10-28 11:05:32.731620,N
1415,Product_1415,Merchandise,20.36,187,V004,2024-10-27 11:05:32.731622,N
1416,Product_1416,Alcohol,228.88,154,V003,2024-10-26 11:05:32.731624,Y
1417,Product_1417,Alcohol,475.5,914,V004,2024-10-25 11:05:32.731626,
1418,Product_1418,Raw Material,252.97,32,V004,2024-10-24 11:05:32.731628,Y
1419,Product_1419,Snacks,82.57,311,V004,2024-10-23 11:05:32.731630,Y
1420,Product_1420,Beverages,145.68,729,V001,2024-10-22 11:05:32.731632,N
1421,Product_1421,Alcohol,435.8,429,V002,2024-10-21 11:05:32.731634,
1422,Product_1422,Beverages,56.59,561,V004,2024-10-20 11:05:32.731636,N
1423,Product_1423,Merchandise,234.76,750,V005,2024-10-19 11:05:32.731638,
1424,Product_1424,Merchandise,89.46,299,V001,2024-10-18 11:05:32.731640,
1425,Product_1425,Beverages,464.4,653,V001,2024-10-17 11:05:32.731642,N
1426,Product_1426,Beverages,184.14,116,V005,2024-10-16 11:05:32.731644,N
1427,Product_1427,Raw Material,452.89,152,V005,2024-10-15 11:05:32.731646,
1428,Product_1428,Alcohol,37.65,673,V004,2024-10-14 11:05:32.731650,N
1429,Product_1429,Alcohol,420.6,419,V005,2024-10-13 11:05:32.731652,
1430,Product_1430,Raw Material,339.21,265,V002,2024-10-12 11:05:32.731654,N
1431,Product_1431,Alcohol,348.52,27,V003,2024-10-11 11:05:32.731656,N
1432,Product_1432,Beverages,244.54,513,V004,2024-10-10 11:05:32.731658,N
1433,Product_1433,Merchandise,135.75,229,V005,2024-10-09 11:05:32.731660,N
1434,Product_1434,Raw Material,492.47,111,V001,2024-10-08 11:05:32.731662,N
1435,Product_1435,Raw Material,244.74,217,V002,2024-10-07 11:05:32.731664,
1436,Product_1436,Beverages,335.28,99,V001,2024-10-06 11:05:32.731666,Y
1437,Product_1437,Merchandise,233.25,966,V003,2024-10-05 11:05:32.731668,N
1438,Product_1438,Alcohol,138.64,435,V005,2024-10-04 11:05:32.731670,
1439,Product_1439,Raw Material,161.09,63,V001,2024-10-03 11:05:32.731672,
1440,Product_1440,Alcohol,184.65,991,V005,2024-10-02 11:05:32.731674,N
1441,Product_1441,Beverages,332.04,473,V001,2024-10-01 11:05:32.731676,
1442,Product_1442,Alcohol,456.04,401,V005,2024-09-30 11:05:32.731678,Y
1443,Product_1443,Snacks,18.63,583,V005,2024-09-29 11:05:32.731680,Y
1444,Product_1444,Alcohol,177.15,715,V002,2024-09-28 11:05:32.731682,N
1445,Product_1445,Beverages,319.01,345,V004,2024-09-27 11:05:32.731684,Y
1446,Product_1446,Merchandise,41.34,637,V005,2024-09-26 11:05:32.731686,Y
1447,Product_1447,Alcohol,292.57,652,V004,2024-09-25 11:05:32.731688,Y
1448,Product_1448,Merchandise,325.09,704,V001,2024-09-24 11:05:32.731690,Y
1449,Product_1449,Raw Material,330.96,960,V001,2024-09-23 11:05:32.731692,
1450,Product_1450,Beverages,316.82,56,V002,2024-09-22 11:05:32.731694,N
1451,Product_1451,Alcohol,114.91,395,V005,2024-09-21 11:05:32.731696,Y
1452,Product_1452,Merchandise,117.74,783,V002,2024-09-20 11:05:32.731698,Y
1453,Product_1453,Alcohol,139.89,932,V002,2024-09-19 11:05:32.731700,
1454,Product_1454,Raw Material,362.04,101,V003,2024-09-18 11:05:32.731702,Y
1455,Product_1455,Merchandise,303.06,255,V002,2024-09-17 11:05:32.731704,Y
1456,Product_1456,Beverages,68.49,946,V003,2024-09-16 11:05:32.731706,
1457,Product_1457,Snacks,66.33,946,V002,2024-09-15 11:05:32.731708,
1458,Product_1458,Alcohol,486.06,255,V005,2024-09-14 11:05:32.731710,Y
1459,Product_1459,Merchandise,466.2,536,V004,2024-09-13 11:05:32.731712,N
1460,Product_1460,Merchandise,56.66,109,V002,2024-09-12 11:05:32.731714,N
1461,Product_1461,Alcohol,245.64,910,V001,2024-09-11 11:05:32.731716,
1462,Product_1462,Raw Material,325.46,798,V005,2024-09-10 11:05:32.731718,N
1463,Product_1463,Alcohol,20.22,585,V002,2024-09-09 11:05:32.731720,
1464,Product_1464,Merchandise,72.16,386,V003,2024-09-08 11:05:32.731722,N
1465,Product_1465,Beverages,486.47,979,V001,2024-09-07 11:05:32.731724,N
1466,Product_1466,Alcohol,39.71,629,V004,2024-09-06 11:05:32.731726,N
1467,Product_1467,Snacks,240.44,966,V005,2024-09-05 11:05:32.731728,Y
1468,Product_1468,Alcohol,195.87,28,V003,2024-09-04 11:05:32.731730,
1469,Product_1469,Alcohol,326.66,604,V002,2024-09-03 11:05:32.731732,N
1470,Product_1470,Raw Material,24.46,578,V003,2024-09-02 11:05:32.731734,Y
1471,Product_1471,Alcohol,142.47,162,V001,2024-09-01 11:05:32.731736,Y
1472,Product_1472,Beverages,107.05,236,V003,2024-08-31 11:05:32.731738,N
1473,Product_1473,Merchandise,117.89,800,V004,2024-08-30 11:05:32.731740,
1474,Product_1474,Snacks,316.82,618,V005,2024-08-29 11:05:32.731742,
1475,Product_1475,Beverages,392.58,745,V005,2024-08-28 11:05:32.731744,N
1476,Product_1476,Alcohol,89.05,382,V004,2024-08-27 11:05:32.731746,Y
1477,Product_1477,Beverages,144.09,630,V002,2024-08-26 11:05:32.731748,Y
1478,Product_1478,Snacks,491.29,476,V005,2024-08-25 11:05:32.731750,N
1479,Product_1479,Beverages,67.88,308,V003,2024-08-24 11:05:32.731752,Y
1480,Product_1480,Beverages,209.86,156,V002,2024-08-23 11:05:32.731754,Y
1481,Product_1481,Merchandise,351.54,960,V004,2024-08-22 11:05:32.731756,N
1482,Product_1482,Beverages,143.5,742,V002,2024-08-21 11:05:32.731758,N
1483,Product_1483,Alcohol,58.32,130,V003,2024-08-20 11:05:32.731760,Y
1484,Product_1484,Beverages,397.56,620,V003,2024-08-19 11:05:32.731762,Y
1485,Product_1485,Alcohol,396.06,712,V004,2024-08-18 11:05:32.731764,N
1486,Product_1486,Alcohol,458.8,368,V002,2024-08-17 11:05:32.731766,Y
1487,Product_1487,Snacks,499.74,109,V001,2024-08-16 11:05:32.731768,N
1488,Product_1488,Beverages,336.24,720,V005,2024-08-15 11:05:32.731770,
1489,Product_1489,Alcohol,75.13,162,V004,2024-08-14 11:05:32.731772,Y
1490,Product_1490,Merchandise,457.45,746,V005,2024-08-13 11:05:32.731774,N
1491,Product_1491,Beverages,396.66,108,V005,2024-08-12 11:05:32.731776,
1492,Product_1492,Snacks,212.32,528,V004,2024-08-11 11:05:32.731778,
1493,Product_1493,Beverages,216.9,551,V003,2024-08-10 11:05:32.731780,N
1494,Product_1494,Beverages,43.69,233,V001,2024-08-09 11:05:32.731782,Y
1495,Product_1495,Alcohol,431.23,596,V001,2024-08-08 11:05:32.731784,
1496,Product_1496,Snacks,416.53,599,V002,2024-08-07 11:05:32.731786,N
1497,Product_1497,Alcohol,290.68,315,V004,2024-08-06 11:05:32.731788,
1498,Product_1498,Alcohol,323.75,5,V002,2024-08-05 11:05:32.731790,Y
1499,Product_1499,Merchandise,461.75,74,V001,2024-08-04 11:05:32.731792,N
1500,Product_1500,Beverages,-50.0,222,V004,2024-08-03 11:05:32.731794,Y
1501,Product_1501,Merchandise,-50.0,129,V005,2024-08-02 11:05:32.731796,
1502,Product_1502,Merchandise,-50.0,644,V001,2024-08-01 11:05:32.731798,N
1503,Product_1503,Merchandise,-50.0,550,V003,2024-07-31 11:05:32.731800,N
1504,Product_1504,Merchandise,-50.0,16,V004,2024-07-30 11:05:32.731802,Y
1505,Product_1505,Snacks,-50.0,574,V001,2024-07-29 11:05:32.731804,
1506,Product_1506,Snacks,-50.0,128,V003,2024-07-28 11:05:32.731806,N
1507,Product_1507,Snacks,-50.0,733,V002,2024-07-27 11:05:32.731808,
1508,Product_1508,Raw Material,-50.0,107,V002,2024-07-26 11:05:32.731810,
1509,Product_1509,Snacks,-50.0,731,V001,2024-07-25 11:05:32.731812,Y
1510,Product_1510,Merchandise,-50.0,497,V003,2024-07-24 11:05:32.731814,N
1511,Product_1511,Beverages,-50.0,673,V002,2024-07-23 11:05:32.731816,Y
1512,Product_1512,Snacks,-50.0,635,V004,2024-07-22 11:05:32.731818,
1513,Product_1513,Beverages,-50.0,708,V001,2024-07-21 11:05:32.731822,N
1514,Product_1514,Snacks,-50.0,501,V003,2024-07-20 11:05:32.731824,Y
1515,Product_1515,Snacks,-50.0,748,V002,2024-07-19 11:05:32.731826,Y
1516,Product_1516,Raw Material,-50.0,974,V002,2024-07-18 11:05:32.731828,
1517,Product_1517,Snacks,-50.0,225,V005,2024-07-17 11:05:32.731830,N
1518,Product_1518,Alcohol,-50.0,865,V004,2024-07-16 11:05:32.731832,N
1519,Product_1519,Snacks,-50.0,9,V002,2024-07-15 11:05:32.731834,N
1520,Product_1520,Alcohol,-50.0,812,V003,2024-07-14 11:05:32.731836,Y
1521,Product_1521,Raw Material,159.33,781,V005,2024-07-13 11:05:32.731838,N
1522,Product_1522,Raw Material,281.21,423,V003,2024-07-12 11:05:32.731840,
1523,Product_1523,Beverages,20.0,738,V005,2024-07-11 11:05:32.731842,
1524,Product_1524,Raw Material,264.93,179,V005,2024-07-10 11:05:32.731844,
1525,Product_1525,Merchandise,252.38,98,V001,2024-07-09 11:05:32.731846,Y
1526,Product_1526,Raw Material,174.17,516,V001,2024-07-08 11:05:32.731848,
1527,Product_1527,Merchandise,160.22,816,V005,2024-07-07 11:05:32.731850,Y
1528,Product_1528,Merchandise,257.84,891,V004,2024-07-06 11:05:32.731852,
1529,Product_1529,Beverages,100.11,673,V005,2024-07-05 11:05:32.731854,
1530,Product_1530,Beverages,31.56,808,V001,2024-07-04 11:05:32.731856,Y
1531,Product_1531,Beverages,497.55,45,V005,2024-07-03 11:05:32.731858,N
1532,Product_1532,Alcohol,420.85,20,V002,2024-07-02 11:05:32.731860,
1533,Product_1533,Beverages,397.96,586,V002,2024-07-01 11:05:32.731862,
1534,Product_1534,Raw Material,438.25,95,V004,2024-06-30 11:05:32.731864,
1535,Product_1535,Alcohol,153.19,878,V004,2024-06-29 11:05:32.731866,Y
1536,Product_1536,Snacks,252.4,755,V002,2024-06-28 11:05:32.731868,Y
1537,Product_1537,Beverages,84.92,432,V004,2024-06-27 11:05:32.731870,
1538,Product_1538,Beverages,169.28,385,V005,2024-06-26 11:05:32.731872,N
1539,Product_1539,Raw Material,292.26,140,V005,2024-06-25 11:05:32.731874,
1540,Product_1540,Beverages,283.87,976,V002,2024-06-24 11:05:32.731876,Y
1541,Product_1541,Snacks,383.69,400,V005,2024-06-23 11:05:32.731878,
1542,Product_1542,Alcohol,100.21,460,V002,2024-06-22 11:05:32.731880,Y
1543,Product_1543,Beverages,381.3,176,V001,2024-06-21 11:05:32.731882,Y
1544,Product_1544,Beverages,481.3,855,V004,2024-06-20 11:05:32.731884,N
1545,Product_1545,Merchandise,204.7,727,V003,2024-06-19 11:05:32.731886,Y
1546,Product_1546,Merchandise,62.74,344,V005,2024-06-18 11:05:32.731888,Y
1547,Product_1547,Snacks,78.07,220,V005,2024-06-17 11:05:32.731890,Y
1548,Product_1548,Alcohol,389.02,570,V004,2024-06-16 11:05:32.731892,Y
1549,Product_1549,Merchandise,347.67,433,V002,2024-06-15 11:05:32.731894,
1550,Product_1550,Beverages,245.22,224,V003,2024-06-14 11:05:32.731896,N
1551,Product_1551,Alcohol,200.89,122,V001,2024-06-13 11:05:32.731898,N
1552,Product_1552,Beverages,363.22,80,V005,2024-06-12 11:05:32.731900,
1553,Product_1553,Merchandise,252.19,320,V002,2024-06-11 11:05:32.731902,Y
1554,Product_1554,Beverages,407.11,636,V004,2024-06-10 11:05:32.731904,Y
1555,Product_1555,Beverages,49.09,613,V002,2024-06-09 11:05:32.731906,
1556,Product_1556,Merchandise,39.95,569,V003,2024-06-08 11:05:32.731908,Y
1557,Product_1557,Merchandise,399.21,433,V003,2024-06-07 11:05:32.731910,Y
1558,Product_1558,Alcohol,241.43,640,V005,2024-06-06 11:05:32.731912,
1559,Product_1559,Raw Material,21.6,631,V003,2024-06-05 11:05:32.731914,N
1560,Product_1560,Snacks,18.23,633,V002,2024-06-04 11:05:32.731916,Y
1561,Product_1561,Snacks,17.06,15,V003,2024-06-03 11:05:32.731918,N
1562,Product_1562,Alcohol,476.6,143,V001,2024-06-02 11:05:32.731920,
1563,Product_1563,Merchandise,216.89,11,V002,2024-06-01 11:05:32.731922,Y
1564,Product_1564,Beverages,83.77,403,V004,2024-05-31 11:05:32.731924,
1565,Product_1565,Beverages,442.25,854,V001,2024-05-30 11:05:32.731926,
1566,Product_1566,Merchandise,76.92,190,V001,2024-05-29 11:05:32.731928,
1567,Product_1567,Raw Material,14.43,790,V001,2024-05-28 11:05:32.731930,Y
1568,Product_1568,Snacks,235.09,569,V002,2024-05-27 11:05:32.731932,N
1569,Product_1569,Beverages,348.85,645,V004,2024-05-26 11:05:32.731934,Y
1570,Product_1570,Merchandise,407.63,368,V001,2024-05-25 11:05:32.731936,Y
1571,Product_1571,Alcohol,466.67,299,V001,2024-05-24 11:05:32.731938,
1572,Product_1572,Alcohol,124.43,394,V002,2024-05-23 11:05:32.731940,
1573,Product_1573,Merchandise,238.16,120,V005,2024-05-22 11:05:32.731942,N
1574,Product_1574,Raw Material,420.87,647,V001,2024-05-21 11:05:32.731944,
1575,Product_1575,Merchandise,144.74,443,V001,2024-05-20 11:05:32.731946,
1576,Product_1576,Beverages,88.27,171,V002,2024-05-19 11:05:32.731948,N
1577,Product_1577,Merchandise,408.41,617,V004,2024-05-18 11:05:32.731950,N
1578,Product_1578,Alcohol,141.73,528,V002,2024-05-17 11:05:32.731952,Y
1579,Product_1579,Merchandise,334.51,176,V001,2024-05-16 11:05:32.731954,
1580,Product_1580,Alcohol,346.81,140,V005,2024-05-15 11:05:32.731956,N
1581,Product_1581,Raw Material,420.55,753,V002,2024-05-14 11:05:32.731958,
1582,Product_1582,Snacks,25.02,255,V002,2024-05-13 11:05:32.731960,Y
1583,Product_1583,Alcohol,274.78,759,V003,2024-05-12 11:05:32.731962,Y
1584,Product_1584,Alcohol,27.6,496,V004,2024-05-11 11:05:32.731964,
1585,Product_1585,Raw Material,141.37,635,V004,2024-05-10 11:05:32.731966,N
1586,Product_1586,Alcohol,280.32,409,V002,2024-05-09 11:05:32.731968,
1587,Product_1587,Merchandise,77.62,356,V002,2024-05-08 11:05:32.731970,
1588,Product_1588,Alcohol,159.68,909,V001,2024-05-07 11:05:32.731972,
1589,Product_1589,Snacks,439.4,857,V001,2024-05-06 11:05:32.731974,N
1590,Product_1590,Alcohol,412.24,489,V002,2024-05-05 11:05:32.731976,Y
1591,Product_1591,Beverages,449.19,274,V001,2024-05-04 11:05:32.731978,Y
1592,Product_1592,Raw Material,32.83,869,V001,2024-05-03 11:05:32.731980,N
1593,Product_1593,Raw Material,333.62,48,V004,2024-05-02 11:05:32.731982,
1594,Product_1594,Merchandise,405.44,786,V001,2024-05-01 11:05:32.731984,
1595,Product_1595,Alcohol,98.82,696,V002,2024-04-30 11:05:32.731986,N
1596,Product_1596,Beverages,465.89,558,V005,2024-04-29 11:05:32.731988,N
1597,Product_1597,Snacks,427.28,131,V004,2024-04-28 11:05:32.731990,N
1598,Product_1598,Raw Material,178.86,202,V002,2024-04-27 11:05:32.731994,Y
1599,Product_1599,Merchandise,424.9,698,V004,2024-04-26 11:05:32.731996,
1600,Product_1600,Snacks,92.63,225,V002,2024-04-25 11:05:32.731998,Y
1601,Product_1601,Beverages,191.27,708,V003,2024-04-24 11:05:32.732000,Y
1602,Product_1602,Beverages,481.43,60,V005,2024-04-23 11:05:32.732002,Y
1603,Product_1603,Raw Material,453.06,705,V003,2024-04-22 11:05:32.732004,Y
1604,Product_1604,Alcohol,492.36,54,V005,2024-04-21 11:05:32.732006,
1605,Product_1605,Alcohol,414.46,939,V003,2024-04-20 11:05:32.732008,Y
1606,Product_1606,Snacks,454.11,553,V004,2024-04-19 11:05:32.732010,Y
1607,Product_1607,Alcohol,13.51,809,V005,2024-04-18 11:05:32.732012,N
1608,Product_1608,Beverages,108.96,211,V005,2024-04-17 11:05:32.732014,N
1609,Product_1609,Beverages,437.71,120,V005,2024-04-16 11:05:32.732016,N
1610,Product_1610,Alcohol,478.56,876,V004,2024-04-15 11:05:32.732018,N
1611,Product_1611,Raw Material,425.59,242,V002,2024-04-14 11:05:32.732019,N
1612,Product_1612,Alcohol,80.39,499,V005,2024-04-13 11:05:32.732021,Y
1613,Product_1613,Snacks,78.43,433,V005,2024-04-12 11:05:32.732023,
1614,Product_1614,Merchandise,62.8,525,V005,2024-04-11 11:05:32.732025,Y
1615,Product_1615,Raw Material,350.57,418,V004,2024-04-10 11:05:32.732027,N
1616,Product_1616,Raw Material,296.53,167,V002,2024-04-09 11:05:32.732029,
1617,Product_1617,Beverages,312.64,172,V002,2024-04-08 11:05:32.732031,N
1618,Product_1618,Raw Material,462.1,905,V005,2024-04-07 11:05:32.732033,N
1619,Product_1619,Merchandise,465.36,854,V005,2024-04-06 11:05:32.732035,
1620,Product_1620,Raw Material,257.15,744,V001,2024-04-05 11:05:32.732037,
1621,Product_1621,Beverages,144.34,498,V005,2024-04-04 11:05:32.732039,
1622,Product_1622,Alcohol,368.28,999,V004,2024-04-03 11:05:32.732041,
